慢性心肌梗塞	慢性心肌梗塞<br><br>　　【辨证】气机郁结，血脉瘀阻。<br><br>　　【治法】活血通络。<br><br>　　【方名】通梗汤。<br><br>　　【组成】九香虫10克，五灵脂10克，延胡索10克，香附10克，丹参12克，三七粉3克，木香6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】施今墨方。
慢性牙周炎	慢性牙周炎<br><br>　　【辨证】胃与大肠伏热，循径上蒸。<br><br>　　【治法】清热解毒，消肿止痛，化腐生肌，收敛止血。<br><br>　　【方名】固齿散。<br><br>　　【组成】滑石粉18克，甘草粉6克，朱砂面3克，雄黄1.5克，冰片1.5克。<br><br>　　【用法】共研为细面，早晚刷牙后撒患处；或以25克药面兑60克生蜜调和早晚涂患处。<br><br>　　【出处】蔡福祥方。
慢性咽喉炎	慢性咽喉炎<br><br>　　【辨证】阴虚。<br><br>　　【治法】滋养肺胃，清利咽喉。<br><br>　　【方名】养阴利咽汤。<br><br>　　【组成】大白芍9克，川百合10克，南沙参10克，北沙参10克，天花粉9克，白桔梗4.5克，生甘草2.5克，嫩射干4.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《上海中医药杂志》。
慢性咽炎	慢性咽炎<br><br>（一）<br><br><br>　　【辨证】肺肾阴虚，虚火上扰。<br><br>　　【治法】滋养肺肾，祛湿化痰。<br><br>　　【方名】慢咽汤。<br><br>　　【组成】熟地20克，当归10克，法夏12克，茯苓15克，桔梗15克，大力子10克，陈皮10克，皂刺12克，重楼15克，甘草10克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】《云南中医杂志》。<br><br>（二）<br><br><br>　　【辨证】七情郁结，痰滞咽中。<br><br>　　【治法】疏气化痰。<br><br>　　【方名】二四合剂加减。<br><br>　　【组成】半夏9克，陈皮12克，茯苓6克，甘草6克，川朴12克，苏梗12克，生地9克，玄参12克，沙参12克，南星9克，菖蒲12克，桔梗6克，僵蚕9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】石家庄市中医院方。<br><br>（三）<br><br><br>　　【辨证】肺肾阴虚，咽喉失其润养。<br><br>　　【治法】滋养肺肾。<br><br>　　【方名】咽喉甘露饮。<br><br>　　【组成】二冬各12克，二地各9克，二芍各9克，元参6克，元芩6克，石斛9克，杷叶9克，甘草6克，玉蝴蝶6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】齐强方。<br><br>（四）<br><br><br>　　【辨证】虚火上炎。<br><br>　　【治法】滋阴凉血，清热利咽。<br><br>　　【方名】新加甘露饮。<br><br>　　【组成】麦冬20克，生地15克，玄参15克，豆根15克，黄芩10克，杷叶10克，石斛10克，射干10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】陆寒月方。<br><br>（五）<br><br><br>　　【辨证】肺肾阴虚。<br><br>　　【治法】养阴清热利咽。<br><br>　　【方名】利咽汤。<br><br>　　【组成】玄参12克，麦冬10克，丹皮10克，赤芍10克，桔梗5克，射干5克，生甘草3克，玉蝴蝶5克，瓜蒌皮10克，蝉衣5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】黄煌方。<br><br>（六）<br><br><br>　　【辨证】痰湿结聚，气血瘀滞。<br><br>　　【治法】燥湿化痰，活血祛瘀，消肿止痛。<br><br>　　【方名】苦酒汤。<br><br>　　【组成】半夏（砸碎）500克，醋2500毫升。<br><br>　　【用法】将醋、半夏入锅内浸泡24小时，煮沸捞弃半夏，加入苯甲酸钠（量按药液的0.5%加），过滤，分装100毫升瓶备用。每次服10毫升，每日1-2次。<br><br>　　【出处】蔡福养方。<br><br>（七）<br><br><br>　　【辨证】邪热羁留上焦，化燥灼伤肺阴。<br><br>　　【治法】清热解毒，利咽豁痰，酸甘化阴。<br><br>　　【方名】二根二白玄梅桔甘汤。<br><br>　　【组成】山豆根9-12克，板蓝根15-30克，玄参15-30克，乌梅10克，桔梗10克，生甘草10克，白薇9-12克，白蔹9-12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《四川中医》。<br><br>（八）<br><br><br>　　【辨证】肺肾阴亏，阴虚血热，复感风邪，结于咽喉。<br><br>　　【治法】滋阴凉血疏风。<br><br>　　【方名】滋阴清咽汤。<br><br>　　【组成】生地9克，丹皮9克，天花粉9克，知母9克，麦冬12克，女贞子12克，旱莲草12克，石斛12克，蝉蜕6克，薄荷6克，桑叶4片，绿萼梅10朵，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李斯炽方。<br><br>（九）<br><br><br>　　【辨证】肺肾阴虚，咽喉失于濡润。<br><br>　　【治法】滋阴润肺，清热养肾。<br><br>　　【方名】百生汤。<br><br>　　【组成】百合10克，生地10克，熟地10克，桑白皮10克，玄参10克，麦冬10克，柿霜6克，川贝粉（冲服）3克，甘草3克，芦根30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】干祖望方。
慢性乙型肝炎	慢性乙型肝炎<br><br>　　【辨证】湿热邪毒内蕴，肝郁血瘀，脾肾两亏，营卫失调。<br><br>　　【治法】清化解毒，活血祛瘀，健脾疏肝，益气湿肾。<br><br>　　【方名】乙肝解毒汤。<br><br>　　【组成】方1：黄芪30克，虎杖15克，白花蛇舌草15克，露蜂房15克，半枝莲15克，仙鹤草15克，土茯苓15克，仙灵脾15克，鹿衔草15克，柴胡12克，郁金12克，当归12克，生鸡内金12克，桂枝9克，甘草3克。<br><br>　　方2：雄黄30克（色赤如鸡冠者为上品，效高毒性小），生白矾（即酸矾）15克，五灵脂60克，共研细末装胶囊。<br><br>　　【用法】方1煎服，先将诸药用冷水浸泡半小时，沸后再煎5分钟即可。<br><br>　　方2胶囊用汤药或温开水送服均可。每次吞服0.3克（2粒），每日2次。汤药、胶囊均6日一个疗程。<br><br>　　【出处】来春茂方。
慢性支气管炎	慢性支气管炎<br><br>（一）<br><br><br>　　【辨证】痰热壅肺，脾肺两虚。<br><br>　　【治法】清肺，化痰，健脾。<br><br>　　【方名】清肺化痰健脾汤。<br><br>　　【组成】鱼腥草30克，败酱草30克，薏苡仁30克，黄芩9克，贝母9克，杏仁9克，桑白皮15克，茯苓12克，炒白术12克，桔梗6克，炙甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】余国飓方。<br><br>（二）<br><br><br>　　【辨证】肺肾亏损。<br><br>　　【治法】补气平喘，止咳化痰。<br><br>　　【方名】补气化痰汤。<br><br>　　【组成】黄芪45克，桔梗9克，沙参24克，杏仁9克，紫菀9克，茯苓10克，百合12克，半夏12克，甘草9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李绍南方。<br><br>（三）<br><br><br>　　【辨证】温邪犯肺。<br><br>　　【治法】清热化痰，降逆止咳。<br><br>　　【方名】清肺化痰汤。<br><br>　　【组成】板蓝根20克，黄芩10克，浙贝10克，橘红10克，天竺黄15克，元参12克，炒杏仁10克，白前10克，鱼腥草15克，芦根20克，炙紫菀12克，甘草10克。<br><br>　　【用法】水煎服，轻者，日服1剂，2次服，重者，每日2剂，日服4-6次。<br><br>　　【出处】郭中元方。
玫瑰糠疹	玫瑰糠疹<br><br>　　【辨证】血热外受风毒。<br><br>　　【治法】凉血疏风，清热解毒。<br><br>　　【方名】加味疏风祛疹汤。<br><br>　　【组成】赤芍12克，白芍12克，当归9克，茜草根9克，白茅根30克，蝉衣6克，浮萍3克，白藓皮39克，刺蒺藜15克，金银花15克，生枳壳9克，生甘草9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】赵炳南方。
梅毒	梅毒<br><br>（一）<br><br><br>　　【辨证】肝经湿热下注。<br><br>　　【治法】清肝燥湿，疏肝行滞。<br><br>　　【方名】九味柴胡汤。<br><br>　　【组成】柴胡3克，炒黄芩3克，人参1.5克，炒山栀1.5克，半夏1.5克，龙胆草（炒焦）1.5克，当归1.5克，芍药1.5克，甘草1.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《校注妇人良方》卷二十四。<br><br>（二）<br><br><br>　　【辨证】外感毒邪，浸淫肌肤。<br><br>　　【治法】祛毒，养血，活络。<br><br>　　【方名】大解毒汤。<br><br>　　【组成】土茯苓9克，川芎3克，木通4.5克，银花9克，茯苓6克，大黄4.5克，防风6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】林端昌方。
美尼尔氏综合症	美尼尔氏综合症<br><br>（一）<br><br><br>　　【辨证】肝阳上亢，痰火内扰。<br><br>　　【治法】平肝泻火，化痰降气。<br><br>　　【方名】加味温胆汤。<br><br>　　【组成】姜竹茹9克，姜半夏9克，陈皮9克，云苓9克，炙甘草9克，枳实4.5克，葛根25克，丹参25克，钩藤15克，生磁石15克。<br><br>　　【用法】水煎服，每日1-2剂。<br><br>　　【出处】张笑平方。<br><br>（二）<br><br><br>　　【辨证】肝肾阴虚，肝阳上亢，髓海不充。<br><br>　　【治法】滋补肝肾，平肝定眩。<br><br>　　【方名】滋阴定眩汤。<br><br>　　【组成】珍珠母30克，菊花10克，沙参30克，白芍24克，枸杞15克，山茱萸15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】刘强方。<br><br>（三）<br><br><br>　　【辨证】风痰上扰。<br><br>　　【治法】平肝潜阳，化痰止眩。<br><br>　　【方名】止眩汤。<br><br>　　【组成】钩藤30克，菊花10克，法半夏10克，茯苓10克，竹茹5克，白术10克，夏枯草12克，生地30克，车前子30克，怀牛膝15克，珍珠母30克，枸杞子12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】郝朴方。<br><br>（四）<br><br><br>　　【辨证】素有痰饮内停，清阳不得上升所致。<br><br>　　【治法】蠲饮利湿。<br><br>　　【方名】泽泻汤。<br><br>　　【组成】泽泻40克，白术20克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】王乐善方。
泌尿系感染	泌尿系感染<br><br>（一）<br><br><br>　　【辨证】湿热蕴结膀胱。<br><br>　　【治法】清热解毒，利湿通淋。<br><br>　　【方名】通淋方。<br><br>　　【组成】金银花30克，白花蛇舌草15克，鱼腥草15克，车前草30克，匾蓄10克，黄柏10克，小蓟12克。<br><br>　　【用法】水煎服，每日1利，日服2次。<br><br>　　【出处】《实用中医效验新方大全》。<br><br>（二）<br><br><br>　　【辨证】膀胱湿热。<br><br>　　【治法】清热燥湿，利尿通淋。<br><br>　　【方名】苦参通淋方。<br><br>　　【组成】苦参9-15克，柴胡9-18克，黄柏9克，公英30克，马齿苋30克，石苇30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李碧方。<br><br>（三）<br><br><br>　　【辨证】湿热下注，邪毒内蕴，气血瘀滞。<br><br>　　【治法】清热解毒，利湿通淋，行气活血。<br><br>　　【方名】银蒲消毒饮。<br><br>　　【组成】双花15-30克，蒲公英30-45克，金钱草30-45，丹参15-25克，香附6-10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】刘寿平方。
泌尿系结石	泌尿系结石<br><br>（一）<br><br><br>　　【辨证】下焦湿热。<br><br>　　【治法】清热利湿，排石通淋。<br><br>　　【方名】降石汤。<br><br>　　【组成】降香3克，石苇10克，滑石10克，鱼脑石10克，金钱草30克，海金砂10克（包），鸡内金10克，冬葵子10克，川牛膝10克，甘草梢3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】贝叔英方。<br><br>（二）<br><br><br>　　【辨证】湿热蕴结，气滞血瘀。<br><br>　　【治法】通淋利湿，活血祛瘀，软坚散结，溶石排石。<br><br>　　【方名】昆海排石汤。<br><br>　　【组成】昆布18克，海藻18克，红花9克，桃仁12克，柴胡12克，白芍24克，枳实9克，海金砂12克，冬葵12克，滑石15克，大黄9克，鸡内金6克，琥珀6克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】郑家本方。
面部黑色素沉积症	面部黑色素沉积症<br><br>（一）<br><br><br>　　【辨证】风邪伤于营卫，气血失和。<br><br>　　【治法】活血散风。<br><br>　　【方名】加味化瘀消斑汤。<br><br>　　【组成】当归9克，川芎3克，红花6克，益母草9克，藁本9克，制香附9克，牛膝9克，柴胡4.5克，白芷6克，荆芥穗9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】刘奉五方。<br><br>（二）<br><br><br>　　【辨证】忧思过度，伤及肝脾。<br><br>　　【治法】清热凉血，疏肝解郁，养血健脾。<br><br>　　【方名】丹栀龙胆逍遥汤。<br><br>　　【组成】柴胡10克，当归10克，白芍10克，白术10克，茯苓12克，甘草6克，薄荷3克，生姜6克，丹皮10克，栀子10克，龙胆草10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】杨作方。
面神经麻痹	面神经麻痹<br><br>　　【辨证】风痰阻络。<br><br>　　【治法】养血祛风。<br><br>　　【方名】秦艽牵正汤。<br><br>　　【组成】秦艽15克，白芍15克，茯芩15克，川芎10克，当归10克，白附子10克，僵蚕10克，全蝎10克，羌活10克，生地18克，防风6克，白术12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】邓铁涛方。
面神经神炎	面神经神炎<br><br>　　【辨证】风湿痰阻，瘀停经脉。<br><br>　　【治法】祛风散寒，去瘀化痰，通经活络。<br><br>　　【方名】蜈蚣矫正饮。<br><br>　　【组成】蜈蚣1条（去头足），地龙12克，当归12克，赤芍10克，鸡血藤15克，羌活10克，防风10克，白芷10克，川芎9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】马瑞宣方。
男性乳房发育症	男性乳房发育症<br><br>　　【辨证】肝郁血虚，痰凝气滞。<br><br>　　【治法】疏肝养血，通络化痰。<br><br>　　【方名】乳癖消方。<br><br>　　【组成】丹参18克，麦芽18克，白芍12克，首乌12克，淮山药12克，当归9克，党参9克，香附9克，女贞子15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】周子容方。
男子不育症	男子不育症<br><br>（一）<br><br><br>　　【辨证】肾精亏虚。<br><br>　　【治法】补肾填精。<br><br>　　【方名】补肾益精汤。<br><br>　　【组成】熟地黄30克，枸杞子15克，山药15克，茯苓15克，巴戟天15克，党参15克，补骨脂15克，仙茅15克，淫羊藿15克，山萸肉15克，露蜂房10克，蛇床子10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《广西中医药》。<br><br>（二）<br><br><br>　　【辨证】肾阴亏损。<br><br>　　【治法】滋阴补肾，益髓填精。<br><br>　　【方名】益精毓麟丸。<br><br>　　【组成】熟地30克，菟丝子30克，覆盆子25克，茯苓20克，枸杞30克，破故纸30克，车前子10克，炒韭子15克，肉桂10克，五味子15克，鹿茸5克，沉香10克，胡桃仁5克，巴戟天25克。<br><br>　　【用法】上药研末炼蜜为丸9克重。每次服1丸，日服3次。<br><br>　　【出处】彭静山方。<br><br>（三）<br><br><br>　　【辨证】脾肾两虚。<br><br>　　【治法】补肾健脾，温阳益气。<br><br>　　【方名】温肾益气汤。<br><br>　　【组成】党参20克，枸杞子20克，何首乌20克，白术10克，茯苓12克，熟地12克，破故纸12克，山药30克，菟丝子30克，覆盆子15克，淫羊藿15克，肉苁蓉15克，甘草5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】张子维方。<br><br>（四）<br><br><br>　　【辨证】肾阳（气）不足。<br><br>　　【治法】补肾育精。<br><br>　　【方名】育精汤。<br><br>　　【组成】制首乌15克，韭菜子12克，当归12克，熟地12克，菟丝子10克，覆盆子12克，仙灵脾12克，川牛膝12克。<br><br>　　【用法】水煎服，每日1剂，日服2次，1个月为1疗程。<br><br>　　【出处】《浙江中医学院学报》。<br><br>（五）<br><br><br>　　【辨证】精室蕴热。<br><br>　　【治法】滋阴清热。<br><br>　　【方名】平火散。<br><br>　　【组成】熟地30克，玄参15克，麦冬9克，生地9克，丹皮9克，山药9克，石斛9克，沙参9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《辨证录》卷十。<br><br>（六）<br><br><br>　　【辨证】肝气郁结。<br><br>　　【治法】疏肝解郁。<br><br>　　【方名】忘忧散。<br><br>　　【组成】白术15克，茯神9克，远志6克，柴胡1.5克，柴胡1.5克，郁金3克，白芍30克，当归9克，巴戟天6克，陈皮1.5克，陈皮1.5克，白芥子6克，神曲1.5克，麦冬9克，丹皮9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《辨证录》卷十。<br><br>（七）<br><br><br>　　【辨证】痰湿过盛。<br><br>　　【治法】补肾健胃，化湿祛痰。<br><br>　　【方名】纯一丸。<br><br>　　【组成】白术100克，山药100克，芡实10克，薏苡仁25克，肉桂200克，砂仁50克。<br><br>　　【用法】上为末，炼蜜为丸，每日服50克。<br><br>　　【出处】《辨证录》卷十。
男子性交疼痛	男子性交疼痛<br><br>（一）<br><br><br>　　【辨证】精瘀湿热。<br><br>　　【治法】清热利水。<br><br>　　【方名】水火两通丹。<br><br>　　【组成】车前子9克，栀子9克，茯苓15克，当归15克，木通3克，黄柏3克，匾蓄3克，白芍30克，生地30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《辩证录》卷三。<br><br>（二）<br><br><br>　　【辨证】瘀血内阻。<br><br>　　【治法】疏肝通络，活血止痛。<br><br>　　【方名】散痛饮。<br><br>　　【组成】乌药4.5克，玄胡素4.5克，杜仲4.5克，桃仁4.5克，青皮3克，柴胡3克，穿山甲3克，牛膝3克，红花3克，甘草1克，生姜3片。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《丹台玉案》卷五。
男子性欲过亢	男子性欲过亢<br><br>（一）<br><br><br>　　【辨证】有胆湿热。<br><br>　　【治法】清利下焦湿热。<br><br>　　【方名】蚕砂黄柏汤。<br><br>　　【组成】生蚕砂30克，生黄柏30克。<br><br>　　【用法】上为末，每服9克，空腹用开水调下。<br><br>　　【出处】《医学实在易》卷七。<br><br>（二）<br><br><br>　　【辨证】肝胆湿热。<br><br>　　【治法】清热燥湿，舒肝行气。<br><br>　　【方名】龙胆泻肝汤。<br><br>　　【组成】柴胡4.5克，青皮4.5克，龙胆草4.5克，山栀4.5克，大黄4.5克，白芍药4.5克，木通4.5克，连翘4.5克，黄连4.5克，滑石4.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《疡科选粹》卷四。<br><br>（三）<br><br><br>　　【辨证】阴虚火旺。<br><br>　　【治法】健脾固摄，降火止遗。<br><br>　　【方名】茯苓汤。<br><br>　　【组成】茯苓15克，炒白术15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《万居集·上集》十九。
男子性欲减退	男子性欲减退<br><br>（一）<br><br><br>　　【辨证】肾阳虚衰。<br><br>　　【治法】温补脾肾。<br><br>　　【方名】紫石黄助阳方。<br><br>　　【组成】紫石英30克，淫羊藿15克，川断15克，川椒1.5克，巴戟天10克，葫芦巴10克，菟丝子10克，肉桂6克，桑嫖蛸12克，九香虫6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中国传统性医学》。<br><br>（二）<br><br><br>　　【辨证】气机郁滞，忧思恐惧太过。<br><br>　　【治法】补气益血，温肾宁心。<br><br>　　【方名】加味七福饮。<br><br>　　【组成】人参适量，熟地6-9克，当归6克，白术4.5克，枸杞子6克，远志1.8克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《男女科5000金方》。<br><br>（三）<br><br><br>　　【辨证】肾精虚损。<br><br>　　【治法】补肾填精，清火固涩。<br><br>　　【方名】加减地黄丸。<br><br>　　【组成】熟地180克，山萸肉120克，山药120克，鱼鳔胶（蛤粉炒成球）120克，芡实60克，丹皮60克，茯苓60克，莲须30克，生龙骨（研，水飞净）9克。<br><br>　　【用法】上为末，炼蜜为丸，梧桐子大，每服9-12克，早晚2次，白开水送下。<br><br>　　【出处】《验方新编》卷六。
囊肿性痤疮	囊肿性痤疮<br><br>　　【辨证】脾胃积热，熏蒸于肺，日久痰瘀积聚成疮。<br><br>　　【治法】凉血精热，消痰软坚。<br><br>　　【方名】加味化瘀清坚汤。<br><br>　　【组成】大生地30克，粉丹皮9克，京赤芍9克，蒲公英15克，蚤休9克，夏枯草9克，昆布9克，海藻9克，炒三棱9克，炒莪术9克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】朱仁康方。
脑血栓	脑血栓<br><br>（一）<br><br><br>　　【辨证】阴虚阳亢，肝阳化风，风痰阻窍。<br><br>　　【治法】滋阴潜阳，开窍化痰。<br><br>　　【方名】玉竹钩藤汤。<br><br>　　【组成】丹参12克，玉竹12克，女贞子12克，生牡蛎12克，钩藤12克，竹茹12克，白芍15克，麦冬9克，茯神9克，柏子仁9克，知母9克，远志6克，石菖蒲6克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李斯炽方。<br><br>（二）<br><br><br>　　【辨证】肝阳挟热上犯。<br><br>　　【治法】平肝化痰，泻实通腑。<br><br>　　【方名】钩军汤。<br><br>　　【组成】钩藤15克（后下），牡蛎30克（先煎），生石决明30克，生川军4.5克（后下），枳实12克，茯苓12克，黄芩9克，天竺黄9克，丹皮9克，炒槐花9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】张伯臾方。<br><br>（三）<br><br><br>　　【辨证】气虚血滞，瘀痰阻络。<br><br>　　【治法】益气养阴，活血养荣，化痰软坚。<br><br>　　【方名】固本复元汤。<br><br>　　【组成】黄芪15克，鸡血藤20克，丹参15克，黄精15克，海藻12克，玄参15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】赵益人方。<br><br>（四）<br><br><br>　　【辨证】血瘀阻络。<br><br>　　【治法】活血化瘀，通达脉络。<br><br>　　【方名】五虫四藤汤。<br><br>　　【组成】蜈蚣3条，地龙15克，忍冬藤15克，钩藤15克，乌梢蛇9克，地鳖虫9克，全蝎6克，鸡血藤25克，络石藤20克，黄芪90克，丹参30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】吕同杰方。<br><br>（五）<br><br><br>　　【辨证】阴虚热亢，内风暗动，经脉血滞。<br><br>　　【治法】养阴清热，通经活血。<br><br>　　【方名】莶至阴汤。<br><br>　　【组成】制豨莶草50克，干地黄15克，盐知母20克，当归15克，枸杞子15克，炒赤芍29克，龟板10克，牛膝10克，菊花15克，郁金15克，丹参15克，黄柏5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】任应秋方。
脑溢血	脑溢血<br><br>　　【辨证】肾阴亏损，肝阳上亢，痰热交阻，随风阳上扰。<br><br>　　【治法】滋阴潜阳，开窍化痰。<br><br>　　【方名】二六汤。<br><br>　　【组成】生地12克，丹皮12克，泽泻12克，茯苓12克，枣皮12克，牡蛎12克，龙骨12克，山萸肉12克，竹茹12克，白芍12克，山药15克，石菖蒲9克，远志6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李斯炽方。
脑震荡	脑震荡<br><br>　　【辨证】气血逆乱，瘀血止阻。<br><br>　　【治法】活血化瘀，升清降浊，以调肝养心。<br><br>　　【方名】琥珀镇静汤加味。<br><br>　　【组成】琥珀3克（冲服），龙齿30克（先煎），天麻9克，辰砂0.3克（冲服），豆豉9克，丁香9克，藿香9克，石菖蒲9克，丹参9克，荆芥9克，姜川连3克，参三七2克（冲服）。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】谈勇茂方。
脑肿瘤	脑肿瘤<br><br>　　【辨证】肝阳上亢，络阻血瘀。<br><br>　　【治法】平肝潜阳，清润通络。<br><br>　　【方名】加减三甲复脉汤。<br><br>　　【组成】生地15克，女贞子15克，鳖甲15克，生牡蛎15克，旋复花10克，旱莲10克，骨碎补10克，牛膝10克，白芍12克，丹参12克，磁石12克，龟板20克，朱砂1克，红花5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】张民庆等：《肿瘤良方大全》。
尿毒症	尿毒症<br><br>（一）<br><br><br>　　【辨证】肾脾阳虚，水气泛滥，浊邪内盛上逆。<br><br>　　【治法】温肾健脾，降浊和中，宣通水道。<br><br>　　【方名】温阳降浊汤。<br><br>　　【组成】茯苓15克，白术12克，附片9克，白芍12克，西洋参6克，黄连4.5克，苏叶9克，猪苓15克，泽泻15克，生姜12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】杜雨茂方。<br><br>（二）<br><br><br>　　【辨证】脾肾阳衰，水停毒盛<br><br>　　【治法】温补脾肾，通脏降浊，利尿泻毒。<br><br>　　【方名】附子大黄汤。<br><br>　　【组成】制附子15克（先煎），生大黄18克，益母草30克，炙黄芪45克，芒硝粉10克（冲服）。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】刘锐方。
尿路结石	尿路结石<br><br>　　【辨证】湿热蕴结下焦，气滞血瘀。<br><br>　　【治法】活血化瘀，清热利湿排石。<br><br>　　【方名】四金化瘀排石汤。<br><br>　　【组成】半枝莲30克，金钱草30克，鸡内金12克，石苇30克，郁金20克，三棱18克，滑石30克，瞿麦15克，怀牛膝15克，海金砂30克，木通10克，茅根30克，甘草10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】张志发方。
尿潴留	尿潴留<br><br>　　【辨证】邪热客于下焦，肾关开合无能，膀胱气化无力。<br><br>　　【治法】温养少火，升清降浊。<br><br>　　【方名】加味通关汤。<br><br>　　【组成】知母10克，黄柏10克，肉桂10克，熟附片10克，枳壳10克，升麻45克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李滨方。李文亮等：《千家妙方》。
女子梦交	女子梦交<br><br>（一）<br><br><br>　　【辨证】肾阳亏虚，虚火上浮。<br><br>　　【治法】导火泄热，清上温下。<br><br>　　【方名】二加龙骨汤。<br><br>　　【组成】龙骨12克，炙甘草12克，煅牡蛎18克，白薇18克，炮附子18克，芍药24克，大枣4枚，生姜30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《外台秘要》。<br><br>（二）<br><br><br>　　【辨证】肝气虚弱，痰气内阻。<br><br>　　【治法】柔肝化痰。<br><br>　　【方名】归魂饮。<br><br>　　【组成】白芍60克，人参15克，贝母9克，香附9克，郁金3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《辨证录》卷十。
